timestamp,trade_id,symbol,direction,strategy,confidence,entry_price,stop_loss,take_profit,position_size,risk_amount,market_conditions,indicators,status,blocked_reason,exit_time,exit_price,pnl,pnl_pips,exit_reason,max_favorable,max_adverse,duration_minutes,session,order_flow_bias,multi_tf_alignment
2025-10-29T00:03:57.266731,19642,EUR_JPY,sell,trend_following,0.8800000000000001,176.751,176.98999999999998,175.35999999999999,456405,653.346404,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0972583111130922, ""spread_pips"": 2.5999999999982037, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 17.139618508083977, ""macd"": -0.04672139370566697, ""macd_signal"": -0.012195905478089106, ""bb_upper"": 177.44176929032287, ""bb_lower"": 177.04583070967718, ""atr"": 0.0972583111130922, ""momentum"": -0.36199999999999477, ""stoch_k"": 14.4267707805193, ""stoch_d"": 24.42335532584121}",EXECUTED,,,,,,,,,,tokyo,0.0,True
2025-10-30T15:06:29.716581,19728,GBP_USD,sell,momentum_pullback,0.95,1.31552,1.31816,1.30186,362739,659.165843,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.001005003495825594, ""spread_pips"": 1.2999999999996348, ""trend_strength"": -0.4, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.75, ""regime"": ""neutral""}","{""rsi"": 48.874621662639115, ""macd"": 8.718523579887005e-05, ""macd_signal"": 0.00010772263483608757, ""bb_upper"": 1.3179712865217594, ""bb_lower"": 1.3138387134782434, ""atr"": 0.001005003495825594, ""momentum"": -0.0009600000000000719, ""stoch_k"": 28.985705908140968, ""stoch_d"": 38.28304560117615}",EXECUTED,,,,,,,,,,london_ny_overlap,0.0,True
2026-02-20T08:53:50.081050,BLOCKED_EUR_JPY_1771577630,EUR_JPY,buy,trend_following,0.9,182.951,182.351,184.251,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11889015247414005, ""spread_pips"": 3.0000000000001137, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 76.80093366215158, ""macd"": 0.10836856939332051, ""macd_signal"": 0.06411468077561194, ""bb_upper"": 182.96062683153932, ""bb_lower"": 182.15007316846047, ""atr"": 0.11889015247414005, ""momentum"": 0.21800000000001774, ""stoch_k"": 93.58011051531993, ""stoch_d"": 91.08975680821482}",BLOCKED,Pre-check margin insufficient: 0.03x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T08:53:54.628971,BLOCKED_USD_JPY_1771577634,USD_JPY,buy,trend_following,0.895,155.529,154.929,156.829,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11100787589354642, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 70.80279829858259, ""macd"": 0.08593516179325889, ""macd_signal"": 0.056907564703178086, ""bb_upper"": 155.67859129192107, ""bb_lower"": 154.87790870807896, ""atr"": 0.11100787589354642, ""momentum"": 0.08700000000001751, ""stoch_k"": 90.94545602221194, ""stoch_d"": 83.88133282139415}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T08:55:23.230172,BLOCKED_USD_JPY_1771577723,USD_JPY,buy,trend_following,0.895,155.548,154.948,156.848,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11172159969125209, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 64.01970920365491, ""macd"": 0.08853056574150742, ""macd_signal"": 0.06323216561597032, ""bb_upper"": 155.69940129360782, ""bb_lower"": 154.9050987063922, ""atr"": 0.11172159969125209, ""momentum"": 0.04099999999999682, ""stoch_k"": 91.79128677875474, ""stoch_d"": 88.7646938464098}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T08:56:49.665986,BLOCKED_USD_JPY_1771577809,USD_JPY,buy,trend_following,0.9,155.567,154.967,156.86700000000002,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11172159969125209, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 64.01970920365491, ""macd"": 0.08853056574150742, ""macd_signal"": 0.06323216561597032, ""bb_upper"": 155.69940129360782, ""bb_lower"": 154.9050987063922, ""atr"": 0.11172159969125209, ""momentum"": 0.04099999999999682, ""stoch_k"": 91.79128677875474, ""stoch_d"": 88.7646938464098}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T08:56:52.252790,BLOCKED_EUR_JPY_1771577812,EUR_JPY,buy,trend_following,0.9,182.959,182.359,184.25900000000001,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11761228469672802, ""spread_pips"": 2.7000000000015234, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 73.86062343552973, ""macd"": 0.11818930819515572, ""macd_signal"": 0.07492961076816806, ""bb_upper"": 183.0092727429229, ""bb_lower"": 182.15842725707685, ""atr"": 0.11761228469672802, ""momentum"": 0.2259999999999991, ""stoch_k"": 92.7183473932701, ""stoch_d"": 92.91542592516345}",BLOCKED,Pre-check margin insufficient: 0.03x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T08:58:22.699801,BLOCKED_USD_JPY_1771577902,USD_JPY,buy,trend_following,0.9,155.58,154.98000000000002,156.88000000000002,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11172159969125209, ""spread_pips"": 1.6000000000019554, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 64.01970920365491, ""macd"": 0.08853056574150742, ""macd_signal"": 0.06323216561597032, ""bb_upper"": 155.69940129360782, ""bb_lower"": 154.9050987063922, ""atr"": 0.11172159969125209, ""momentum"": 0.04099999999999682, ""stoch_k"": 91.79128677875474, ""stoch_d"": 88.7646938464098}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T08:59:49.468523,BLOCKED_USD_JPY_1771577989,USD_JPY,buy,trend_following,0.9,155.567,154.967,156.86700000000002,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11172159969125209, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 64.01970920365491, ""macd"": 0.08853056574150742, ""macd_signal"": 0.06323216561597032, ""bb_upper"": 155.69940129360782, ""bb_lower"": 154.9050987063922, ""atr"": 0.11172159969125209, ""momentum"": 0.04099999999999682, ""stoch_k"": 91.79128677875474, ""stoch_d"": 88.7646938464098}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T08:59:52.385189,BLOCKED_EUR_JPY_1771577992,EUR_JPY,buy,trend_following,0.9,182.961,182.36100000000002,184.26100000000002,0,0,"{""session"": ""tokyo_london_overlap"", ""session_quality"": 0.85, ""volatility"": 0.11761228469672802, ""spread_pips"": 2.800000000002001, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 73.86062343552973, ""macd"": 0.11818930819515572, ""macd_signal"": 0.07492961076816806, ""bb_upper"": 183.0092727429229, ""bb_lower"": 182.15842725707685, ""atr"": 0.11761228469672802, ""momentum"": 0.2259999999999991, ""stoch_k"": 92.7183473932701, ""stoch_d"": 92.91542592516345}",BLOCKED,Pre-check margin insufficient: 0.03x,,,,,,,,,,tokyo_london_overlap,,
2026-02-20T09:02:14.524632,BLOCKED_USD_JPY_1771578134,USD_JPY,buy,trend_following,0.9,155.642,155.042,156.942,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11052720125814261, ""spread_pips"": 1.999999999998181, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 65.9059348698752, ""macd"": 0.09250666949247943, ""macd_signal"": 0.06908706189756988, ""bb_upper"": 155.72132636384376, ""bb_lower"": 154.9335736361563, ""atr"": 0.11052720125814261, ""momentum"": 0.11000000000001364, ""stoch_k"": 89.14930633356964, ""stoch_d"": 90.62868304484539}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:04:36.020548,BLOCKED_EUR_JPY_1771578276,EUR_JPY,buy,trend_following,0.9,183.027,182.427,184.327,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11592569123518856, ""spread_pips"": 2.9999999999972715, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 74.85880530030421, ""macd"": 0.12661080579647432, ""macd_signal"": 0.08526585257648087, ""bb_upper"": 183.05455456109033, ""bb_lower"": 182.17314543890947, ""atr"": 0.11592569123518856, ""momentum"": 0.3760000000000048, ""stoch_k"": 91.12150682540708, ""stoch_d"": 92.473321577999}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:04:46.669680,BLOCKED_USD_JPY_1771578286,USD_JPY,buy,trend_following,0.9,155.623,155.023,156.923,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11052720125814261, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 65.9059348698752, ""macd"": 0.09250666949247943, ""macd_signal"": 0.06908706189756988, ""bb_upper"": 155.72132636384376, ""bb_lower"": 154.9335736361563, ""atr"": 0.11052720125814261, ""momentum"": 0.11000000000001364, ""stoch_k"": 89.14930633356964, ""stoch_d"": 90.62868304484539}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:07:07.533594,BLOCKED_USD_JPY_1771578427,USD_JPY,buy,trend_following,0.895,155.571,154.971,156.871,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11148954262712645, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 69.19608364470513, ""macd"": 0.10015168606147995, ""macd_signal"": 0.07529997917112341, ""bb_upper"": 155.74786811327024, ""bb_lower"": 154.96513188672967, ""atr"": 0.11148954262712645, ""momentum"": 0.21000000000000796, ""stoch_k"": 87.84764235074697, ""stoch_d"": 89.5960784876904}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:09:21.141339,BLOCKED_USD_JPY_1771578561,USD_JPY,buy,trend_following,0.895,155.585,154.985,156.88500000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11148954262712645, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 69.19608364470513, ""macd"": 0.10015168606147995, ""macd_signal"": 0.07529997917112341, ""bb_upper"": 155.74786811327024, ""bb_lower"": 154.96513188672967, ""atr"": 0.11148954262712645, ""momentum"": 0.21000000000000796, ""stoch_k"": 87.84764235074697, ""stoch_d"": 89.5960784876904}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:11:38.929534,BLOCKED_EUR_JPY_1771578698,EUR_JPY,buy,trend_following,0.9,182.988,182.388,184.288,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11521654040011549, ""spread_pips"": 2.600000000001046, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 75.14010933755186, ""macd"": 0.14254167457727362, ""macd_signal"": 0.10504171642122798, ""bb_upper"": 183.1415637149564, ""bb_lower"": 182.21863628504335, ""atr"": 0.11521654040011549, ""momentum"": 0.4059999999999775, ""stoch_k"": 90.86556225203708, ""stoch_d"": 90.93422894112564}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:11:47.979208,BLOCKED_USD_JPY_1771578707,USD_JPY,buy,trend_following,0.895,155.564,154.964,156.864,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11002600386804658, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.87104471138264, ""macd"": 0.10228778841582198, ""macd_signal"": 0.08069753141712524, ""bb_upper"": 155.7632269363575, ""bb_lower"": 155.00177306364242, ""atr"": 0.11002600386804658, ""momentum"": 0.22700000000000387, ""stoch_k"": 87.98309178744098, ""stoch_d"": 88.32668015725248}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:13:51.797584,BLOCKED_EUR_JPY_1771578831,EUR_JPY,buy,trend_following,0.895,182.977,182.377,184.27700000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11521654040011549, ""spread_pips"": 2.7000000000015234, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 75.14010933755186, ""macd"": 0.14254167457727362, ""macd_signal"": 0.10504171642122798, ""bb_upper"": 183.1415637149564, ""bb_lower"": 182.21863628504335, ""atr"": 0.11521654040011549, ""momentum"": 0.4059999999999775, ""stoch_k"": 90.86556225203708, ""stoch_d"": 90.93422894112564}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:14:00.117364,BLOCKED_USD_JPY_1771578840,USD_JPY,buy,trend_following,0.895,155.513,154.913,156.81300000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11002600386804658, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.87104471138264, ""macd"": 0.10228778841582198, ""macd_signal"": 0.08069753141712524, ""bb_upper"": 155.7632269363575, ""bb_lower"": 155.00177306364242, ""atr"": 0.11002600386804658, ""momentum"": 0.22700000000000387, ""stoch_k"": 87.98309178744098, ""stoch_d"": 88.32668015725248}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:16:12.138616,BLOCKED_USD_JPY_1771578972,USD_JPY,buy,trend_following,0.87,155.495,154.895,156.79500000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11095271757216939, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 57.019050609013966, ""macd"": 0.09465894583419754, ""macd_signal"": 0.0834898034964661, ""bb_upper"": 155.74407668571297, ""bb_lower"": 155.07112331428704, ""atr"": 0.11095271757216939, ""momentum"": 0.117999999999995, ""stoch_k"": 76.9927536231915, ""stoch_d"": 84.27449592045976}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:18:14.379075,BLOCKED_EUR_JPY_1771579094,EUR_JPY,buy,trend_following,0.9,182.974,182.374,184.274,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11441535996878606, ""spread_pips"": 2.899999999999636, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 68.13279155387933, ""macd"": 0.13994188348343073, ""macd_signal"": 0.11202174751508402, ""bb_upper"": 183.14879045006322, ""bb_lower"": 182.2776095499365, ""atr"": 0.11441535996878606, ""momentum"": 0.2980000000000018, ""stoch_k"": 85.84905660377392, ""stoch_d"": 89.17674553391457}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:18:24.304941,BLOCKED_USD_JPY_1771579104,USD_JPY,buy,trend_following,0.87,155.529,154.929,156.829,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11095271757216939, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 57.019050609013966, ""macd"": 0.09465894583419754, ""macd_signal"": 0.0834898034964661, ""bb_upper"": 155.74407668571297, ""bb_lower"": 155.07112331428704, ""atr"": 0.11095271757216939, ""momentum"": 0.117999999999995, ""stoch_k"": 76.9927536231915, ""stoch_d"": 84.27449592045976}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:20:41.088981,BLOCKED_USD_JPY_1771579241,USD_JPY,buy,trend_following,0.895,155.518,154.918,156.818,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.10938466313574888, ""spread_pips"": 1.5999999999991132, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 59.21784287111678, ""macd"": 0.09063453339462058, ""macd_signal"": 0.08491873572602457, ""bb_upper"": 155.70973859482575, ""bb_lower"": 155.1606614051742, ""atr"": 0.10938466313574888, ""momentum"": 0.14300000000000068, ""stoch_k"": 68.11594202898986, ""stoch_d"": 77.69726247987406}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:23:01.251121,BLOCKED_USD_JPY_1771579381,USD_JPY,buy,trend_following,0.89,155.47,154.87,156.77,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.10938466313574888, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8999999999999999, ""regime"": ""neutral""}","{""rsi"": 59.21784287111678, ""macd"": 0.09063453339462058, ""macd_signal"": 0.08491873572602457, ""bb_upper"": 155.70973859482575, ""bb_lower"": 155.1606614051742, ""atr"": 0.10938466313574888, ""momentum"": 0.14300000000000068, ""stoch_k"": 68.11594202898986, ""stoch_d"": 77.69726247987406}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:25:28.575161,BLOCKED_USD_JPY_1771579528,USD_JPY,buy,trend_following,0.87,155.485,154.88500000000002,156.78500000000003,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.10985718576255223, ""spread_pips"": 1.700000000002433, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 55.36495348174151, ""macd"": 0.08261957631475525, ""macd_signal"": 0.08445889807128018, ""bb_upper"": 155.67685490779817, ""bb_lower"": 155.23314509220174, ""atr"": 0.10985718576255223, ""momentum"": 0.11199999999999477, ""stoch_k"": 57.97101449275831, ""stoch_d"": 67.69323671497985}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:26:55.378627,BLOCKED_EUR_JPY_1771579615,EUR_JPY,buy,trend_following,0.89,182.93,182.33,184.23000000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11294997552328158, ""spread_pips"": 2.800000000002001, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8999999999999999, ""regime"": ""neutral""}","{""rsi"": 67.40953283650192, ""macd"": 0.1362603476516142, ""macd_signal"": 0.1213427357033798, ""bb_upper"": 183.14375762373214, ""bb_lower"": 182.41574237626764, ""atr"": 0.11294997552328158, ""momentum"": 0.24899999999999523, ""stoch_k"": 80.26748503447817, ""stoch_d"": 83.21285140562276}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:27:08.068287,BLOCKED_USD_JPY_1771579628,USD_JPY,buy,trend_following,0.87,155.452,154.852,156.752,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.10985718576255223, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 55.36495348174151, ""macd"": 0.08261957631475525, ""macd_signal"": 0.08445889807128018, ""bb_upper"": 155.67685490779817, ""bb_lower"": 155.23314509220174, ""atr"": 0.10985718576255223, ""momentum"": 0.11199999999999477, ""stoch_k"": 57.97101449275831, ""stoch_d"": 67.69323671497985}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:28:34.066611,BLOCKED_USD_JPY_1771579714,USD_JPY,buy,trend_following,0.87,155.439,154.839,156.739,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.10985718576255223, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 55.36495348174151, ""macd"": 0.08261957631475525, ""macd_signal"": 0.08445889807128018, ""bb_upper"": 155.67685490779817, ""bb_lower"": 155.23314509220174, ""atr"": 0.10985718576255223, ""momentum"": 0.11199999999999477, ""stoch_k"": 57.97101449275831, ""stoch_d"": 67.69323671497985}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T09:31:21.280105,BLOCKED_EUR_JPY_1771579881,EUR_JPY,buy,trend_following,0.87,182.884,182.284,184.184,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.11231068953622271, ""spread_pips"": 2.899999999999636, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 63.19134244047275, ""macd"": 0.12852281103292285, ""macd_signal"": 0.12277874481749754, ""bb_upper"": 183.12856738425538, ""bb_lower"": 182.48313261574444, ""atr"": 0.11231068953622271, ""momentum"": 0.14500000000001023, ""stoch_k"": 78.29380414740827, ""stoch_d"": 80.69443392016753}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-02-20T14:00:22.618727,BLOCKED_USD_JPY_1771596022,USD_JPY,buy,trend_following,0.895,155.402,154.802,156.702,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09076160709302813, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.40226364544333, ""macd"": 0.03409737054545303, ""macd_signal"": 0.00645634460134343, ""bb_upper"": 155.4387199751748, ""bb_lower"": 155.10028002482514, ""atr"": 0.09076160709302813, ""momentum"": 0.22400000000001796, ""stoch_k"": 91.81548924967342, ""stoch_d"": 89.76321949499129}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-02-20T14:02:38.942086,BLOCKED_USD_JPY_1771596158,USD_JPY,buy,trend_following,0.895,155.476,154.876,156.776,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09076160709302813, ""spread_pips"": 2.000000000001023, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.95, ""regime"": ""neutral""}","{""rsi"": 65.40226364544333, ""macd"": 0.03409737054545303, ""macd_signal"": 0.00645634460134343, ""bb_upper"": 155.4387199751748, ""bb_lower"": 155.10028002482514, ""atr"": 0.09076160709302813, ""momentum"": 0.22400000000001796, ""stoch_k"": 91.81548924967342, ""stoch_d"": 89.76321949499129}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-02-20T14:04:45.285611,BLOCKED_USD_JPY_1771596285,USD_JPY,buy,trend_following,0.9,155.501,154.901,156.80100000000002,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09076160709302813, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 65.40226364544333, ""macd"": 0.03409737054545303, ""macd_signal"": 0.00645634460134343, ""bb_upper"": 155.4387199751748, ""bb_lower"": 155.10028002482514, ""atr"": 0.09076160709302813, ""momentum"": 0.22400000000001796, ""stoch_k"": 91.81548924967342, ""stoch_d"": 89.76321949499129}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-02-20T14:07:12.484565,BLOCKED_USD_JPY_1771596432,USD_JPY,buy,trend_following,0.9,155.483,154.883,156.78300000000002,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.0942786370690146, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 71.41205680050264, ""macd"": 0.046106324390649434, ""macd_signal"": 0.014386361040863195, ""bb_upper"": 155.47858718427133, ""bb_lower"": 155.08221281572858, ""atr"": 0.0942786370690146, ""momentum"": 0.31399999999999295, ""stoch_k"": 94.22575155984357, ""stoch_d"": 91.48833931120909}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-02-20T14:09:27.777043,BLOCKED_USD_JPY_1771596567,USD_JPY,buy,trend_following,0.9,155.48,154.88,156.78,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.0942786370690146, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 1.0, ""regime"": ""neutral""}","{""rsi"": 71.41205680050264, ""macd"": 0.046106324390649434, ""macd_signal"": 0.014386361040863195, ""bb_upper"": 155.47858718427133, ""bb_lower"": 155.08221281572858, ""atr"": 0.0942786370690146, ""momentum"": 0.31399999999999295, ""stoch_k"": 94.22575155984357, ""stoch_d"": 91.48833931120909}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
